"SLFCHG01","SLFCHG02","SLFCHG03","SLFCHG04","SLFCHG09","CSSRAT01","CSSRAT07","SUCCESS4","SUCCESS7","SATIS13","SATIS01","SATIS02","SATIS07","SATIS15","SATIS25","SATIS28","CSSRAT16","GENACT05","COLACT19","COLACT17","FATHEDUC","MOTHEDUC","RACEGROUP","UndrRepStud_RC","FINCON_RC","FirstGen_RC","INCOME","HSGPA","CITIZEN","PLANLIVE","DSstud_RC","SIFRAT01","SIFRAT07","SIFMAJA","CSSHPW01","CSSHPW02","CSSHPW03","CSSHPW05","CSSHPW08","COLLGPA","Success_Latent","HistDisadv_fs","InstitEngage_fs"
5,4,5,5,5,4,3,3,3,4,4,3,4,5,5,5,4,2,1,1,6,6,2,0,0,1,13,7,2,3,1,3,4,16,4,6,7,4,4,5,0.310772166726024,-0.527806893650448,0.297260654480343
5,5,5,5,5,4,5,2,3,5,5,5,4,5,4,5,5,3,1,2,1,1,2,0,1,1,4,7,2,3,1,4,4,8,7,6,7,2,5,3,0.436069280573343,0.557034603363158,0.418146159565515
5,4,5,5,5,4,5,3,3,4,4,4,4,4,4,4,4,2,1,1,8,3,4,1,1,0,7,6,1,1,1,4,5,13,5,6,4,3,3,4,0.120118371760654,0.367751008658204,0.0722670879072252
4,4,4,4,4,4,4,2,2,2,3,3,3,3,3,2,4,3,1,1,3,3,3,1,1,1,7,8,2,3,1,3,4,4,8,4,4,3,1,4,-0.566837097427444,0.375018863561732,-0.733791629569592
5,4,4,5,4,4,4,2,3,4,3,3,4,4,4,4,4,3,1,2,6,6,2,0,1,1,12,6,1,3,1,4,4,3,4,4,4,3,4,3,-0.297088611476105,-0.185227666017819,-0.0632889416870878
4,4,4,4,5,4,4,3,3,4,4,4,4,4,4,4,4,3,1,2,8,8,2,0,1,0,4,5,1,3,1,3,4,3,6,8,5,2,2,5,0.120118371760654,0.54169234222313,0.0722670879072252
4,4,4,4,5,3,4,2,3,3,4,3,3,3,4,4,4,3,1,1,2,5,3,1,1,1,2,6,2,3,1,3,3,13,6,6,7,4,4,4,-0.041180761757672,0.817639045847212,-0.381178044066332
3,4,4,3,4,4,4,2,3,4,4,4,3,4,4,4,5,2,1,2,8,8,2,0,0,0,12,8,2,3,1,4,3,3,5,5,6,6,6,5,-0.297088611476105,-0.463892244133779,-0.170855002002355
5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,3,1,1,1,1,3,1,1,1,10,4,2,1,1,4,4,13,8,7,6,5,1,4,0.637666740782074,0.0704993261119914,0.777132289684139
4,4,4,4,4,3,3,3,3,5,3,3,4,3,5,4,4,2,1,1,8,8,2,0,1,0,1,8,1,3,1,4,5,16,6,6,5,4,4,4,-0.140488137621743,0.871263232513044,0.0446390878577843
4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,3,2,1,2,8,8,2,0,2,0,5,8,1,1,1,5,3,2,4,7,4,2,3,6,-0.140488137621743,0.538032207612498,0.0722670879072252
4,4,4,4,3,3,4,2,3,4,4,4,3,3,4,3,4,2,1,1,3,1,2,0,1,1,5,8,2,1,1,4,3,14,5,4,4,1,1,3,-0.683823890133,0.472701504546702,-0.279984528366429
4,4,5,4,3,3,4,3,3,2,1,4,4,3,2,2,4,3,1,1,3,3,4,1,1,1,9,3,2,3,1,3,5,7,8,8,5,1,3,4,-0.652245732312108,0.179447991521837,-0.877645639057681
5,4,5,5,5,4,3,2,3,5,4,3,4,5,5,5,4,2,1,2,1,8,3,1,1,0,11,8,2,3,1,4,3,9,6,7,6,5,4,5,0.14050272419661,-0.146539156215324,0.398454170180246
5,5,5,5,5,3,5,2,3,4,4,1,4,5,5,4,4,3,1,1,6,7,3,1,0,1,14,5,2,3,1,3,3,7,5,5,8,7,1,4,0.241054132372064,-0.624066347572589,0.297260654480343
5,5,5,5,5,4,4,3,3,4,4,2,5,4,4,5,3,1,1,2,8,8,2,0,1,0,1,8,1,3,1,5,4,14,6,6,5,3,4,6,0.637666740782074,0.871263232513044,0.315389177816805
4,4,4,4,4,4,4,2,2,4,4,3,4,4,4,4,4,3,1,2,1,1,2,0,0,1,8,6,1,3,1,3,4,3,5,6,7,6,3,4,-0.297088611476105,0.2129332196255,0.0722670879072252
4,4,4,4,3,5,2,2,2,2,2,3,2,2,2,2,4,1,1,2,8,3,2,0,0,0,12,8,2,3,1,5,5,7,5,5,7,2,3,3,-0.794731080507926,-0.463892244133779,-1.3374633156466
3,5,5,5,4,5,4,3,3,5,1,4,5,5,5,4,4,3,1,1,8,6,2,0,1,0,7,7,1,3,1,4,4,5,7,6,5,3,5,6,0.145675190540327,0.301479542987245,0.234908171306887
4,4,4,4,4,2,3,2,3,3,3,3,4,3,3,4,3,2,1,1,2,5,3,1,1,1,8,7,2,3,1,2,3,3,5,6,7,1,1,4,-0.297088611476105,0.273687862489331,-0.389476023960109
4,4,5,4,5,4,4,3,2,3,4,4,5,4,4,4,4,2,1,1,8,6,2,0,0,0,14,8,2,3,1,4,5,8,5,5,5,2,4,5,0.120118371760654,-0.843756252641169,0.214195662116902
4,4,4,4,4,4,3,1,2,2,4,4,4,3,3,3,1,3,1,2,8,8,3,1,0,0,11,5,2,3,1,4,2,6,4,5,5,3,1,3,-0.608822547566116,-0.228002214744947,-0.355113510065699
4,4,5,5,5,4,5,3,3,5,4,3,4,3,5,4,5,2,1,2,2,2,3,1,0,1,11,5,2,3,1,4,4,6,5,6,7,7,3,5,0.120118371760654,-0.142574883985761,0.180195117452097
4,4,4,4,4,3,5,2,3,5,4,4,4,4,4,4,3,2,1,1,6,6,3,1,1,1,2,3,2,3,1,3,4,9,6,7,5,2,1,3,-0.297088611476105,0.817639045847212,0.173460603607128
4,4,4,4,3,3,2,2,2,2,2,3,3,3,3,3,2,2,1,2,3,8,4,1,2,0,7,5,2,3,1,3,3,4,4,5,7,5,2,3,-0.683823890133,0.363004139863634,-0.869347659163905
5,5,5,5,5,5,5,3,3,4,4,4,4,4,4,4,4,2,1,1,2,3,2,0,1,1,5,8,1,3,1,5,5,5,5,6,4,4,4,6,0.41816368219865,0.554350420722706,0.0722670879072252
5,5,5,5,4,5,5,3,3,4,4,5,4,5,3,4,4,2,1,1,6,6,2,0,1,1,12,7,1,1,1,3,4,7,4,6,5,5,5,5,0.145675190540327,-0.185227666017819,0.065532574062256
4,5,4,4,4,4,5,2,3,2,5,4,4,4,5,5,2,2,1,1,3,3,5,1,2,1,10,7,2,3,1,3,5,12,6,6,5,1,1,5,0.165419658719498,0.152515441215055,0.121300126310776
5,5,5,5,5,4,5,3,3,4,4,4,4,5,5,5,5,3,1,2,7,6,4,1,1,1,2,6,1,6,1,4,5,5,5,6,4,4,3,4,0.637666740782074,0.894324064103568,0.297260654480343
4,5,5,5,4,4,4,3,2,4,5,5,5,4,4,4,3,3,1,2,2,5,4,1,1,1,1,6,1,3,1,3,4,11,8,6,6,4,4,5,0.145675190540327,1.07733186851172,0.450945207411118
5,5,5,5,4,3,3,2,1,1,4,4,4,4,4,5,3,2,1,1,6,6,2,0,1,1,12,5,1,3,1,3,3,3,7,6,4,2,1,4,0.165419658719498,-0.185227666017819,-0.231313459192484
5,4,4,4,4,5,3,3,3,2,4,4,4,3,4,4,3,3,1,1,8,8,5,1,1,0,10,3,2,3,1,5,2,9,3,4,8,5,3,5,-0.140488137621743,-0.016110932154278,-0.239249469856655
5,5,5,5,5,5,5,3,3,5,5,5,4,4,5,5,5,3,1,2,8,6,4,1,1,0,1,8,1,3,1,5,5,2,8,8,8,2,6,5,0.637666740782074,0.945593691726599,0.424880673410485
5,5,5,5,5,3,4,3,3,5,5,5,5,4,4,5,4,3,1,2,5,3,3,1,0,1,10,4,2,3,1,3,4,3,6,7,5,5,1,3,0.637666740782074,-0.0105484618161797,0.552138723111021
4,4,4,3,4,4,5,3,3,4,4,4,4,4,4,4,3,2,1,2,6,3,2,0,2,1,4,8,2,1,1,5,5,3,5,5,4,2,3,5,-0.140488137621743,0.63738670204398,0.0722670879072252
5,4,4,4,4,5,4,3,3,5,4,3,5,3,4,5,5,1,1,1,3,6,5,1,1,1,14,8,2,3,1,5,4,13,5,7,5,1,5,5,0.0437666564572614,-0.5268593626462,0.307453167152634
5,5,5,5,5,5,5,3,3,4,3,3,4,4,3,3,5,2,1,2,1,3,4,1,1,1,7,3,2,3,1,4,5,15,7,4,5,3,1,4,0.237024930228086,0.375018863561732,-0.179152981896131
5,5,5,5,5,4,5,3,3,4,4,4,4,3,1,4,5,2,1,2,2,3,4,1,2,1,12,6,2,3,1,3,4,7,7,6,6,5,3,3,0.41816368219865,-0.127295021918445,-0.38445455908398
4,4,5,4,4,4,3,2,3,4,4,3,4,4,5,4,2,3,1,2,2,3,1,0,0,1,4,5,2,3,1,4,3,15,3,6,5,3,1,4,-0.297088611476105,0.475831007419166,0.188131128116269
5,5,5,5,5,4,4,3,3,3,4,4,4,4,4,4,4,2,1,2,4,2,4,1,2,1,4,6,2,3,1,3,3,7,8,8,4,1,3,5,0.41816368219865,0.705330151387125,-0.0289264277926778
5,5,5,5,4,3,3,3,3,3,5,4,5,5,5,5,4,2,1,1,8,8,4,1,1,0,8,3,1,3,1,4,3,9,5,4,6,4,6,3,0.334847517274045,0.270821003300633,0.574745258284333
4,5,5,5,4,4,4,2,3,2,4,2,4,5,5,5,4,2,1,1,6,8,4,1,1,0,11,8,2,3,1,4,4,13,5,6,6,4,4,5,0.165419658719498,-0.146539156215324,0.0948736230805372
5,5,5,5,5,5,5,2,3,5,4,4,5,5,4,5,5,1,1,1,6,8,2,0,0,0,4,5,2,3,1,4,3,15,5,6,5,2,2,4,0.436069280573343,0.383225352019634,0.525712219880782
5,5,5,5,5,4,3,3,3,5,5,5,5,5,5,5,5,1,1,2,7,6,3,1,0,1,14,6,1,3,1,4,3,3,4,5,7,7,3,4,0.637666740782074,-0.496793166208794,0.777132289684139
5,4,5,5,5,3,4,2,3,5,5,3,4,4,5,5,4,3,1,1,8,3,1,0,0,0,14,6,2,3,1,4,4,3,4,6,8,8,3,3,0.14050272419661,-0.843756252641169,0.424880673410485
5,4,4,4,4,4,3,2,3,4,4,4,3,3,4,4,4,2,1,1,1,1,3,1,2,1,8,8,2,3,1,4,4,13,4,6,5,5,1,5,-0.297088611476105,0.354224591790517,-0.279984528366429
5,4,4,4,4,3,4,2,1,4,2,4,4,3,1,4,4,3,1,1,3,3,5,1,1,1,13,5,2,2,1,4,4,3,3,5,3,1,1,4,-0.297088611476105,-0.365941268270301,-0.655566618272606
4,5,2,4,4,4,3,3,1,1,4,4,4,3,4,3,4,1,1,2,3,3,3,1,1,1,11,7,2,3,1,5,4,8,5,7,5,6,3,5,-0.018132364969469,-0.0608042369693879,-0.340442985556558
5,4,5,4,4,4,4,2,3,4,5,3,5,5,4,5,3,3,1,1,1,1,3,1,2,1,4,7,2,3,1,4,5,8,5,6,5,1,3,5,-0.116465254366549,0.705330151387125,0.560074733775192
5,5,5,5,5,5,5,3,3,5,5,4,4,5,5,5,5,2,1,2,2,2,3,1,1,1,2,6,2,1,1,4,5,15,3,4,7,2,3,4,0.637666740782074,0.817639045847212,0.534010199774559
5,5,5,5,4,5,5,3,3,5,5,5,5,5,5,5,5,3,1,2,4,6,1,0,0,1,13,6,2,3,1,5,5,3,7,6,5,4,3,5,0.334847517274045,-0.527806893650448,0.777132289684139
4,4,5,5,5,4,4,3,3,5,4,3,5,3,5,5,5,3,1,2,2,6,5,1,1,1,7,5,2,3,1,3,3,9,7,6,6,3,3,5,0.310772166726024,0.375018863561732,0.423317207361677
5,4,5,5,4,4,5,2,3,3,5,4,5,4,5,4,4,2,1,1,8,5,2,0,0,0,2,6,1,3,1,5,5,14,6,5,6,5,3,5,-0.297088611476105,0.645451769353241,0.465615731920259
5,4,4,4,4,5,2,2,3,4,4,4,5,3,4,5,5,2,1,1,8,7,1,0,2,0,1,6,2,3,1,5,3,3,6,6,7,5,1,4,-0.116465254366549,0.876835003867142,0.206259651452731
4,4,5,4,4,3,3,3,3,4,4,4,4,4,4,4,3,1,1,1,1,1,3,1,2,1,9,7,2,3,1,3,3,12,5,5,6,4,3,5,-0.140488137621743,0.260155048097103,0.0722670879072252
4,4,4,4,3,4,5,2,2,3,2,3,2,4,5,4,4,2,1,2,1,1,3,1,2,1,7,6,2,3,1,5,5,3,4,4,5,4,4,4,-0.538935226006102,0.455952139878895,-0.67041862659142
4,4,5,4,5,3,4,3,3,2,4,5,3,4,4,3,5,2,1,2,6,6,4,1,0,1,7,8,1,5,1,5,5,2,8,7,5,2,3,4,-0.0462244575642779,0.379313749879076,-0.373242033402161
4,4,4,4,2,4,5,2,2,2,1,2,4,4,1,2,3,3,1,2,8,5,4,1,2,0,8,5,2,3,1,4,5,3,8,6,4,2,4,3,-0.972623261599504,0.264152504177275,-0.88438015290265
5,5,5,5,4,4,5,3,3,3,4,3,3,4,3,3,4,3,1,2,5,8,1,0,1,0,12,4,2,3,1,2,4,3,6,8,5,4,3,3,-0.018132364969469,-0.377238302940992,-0.387912557911301
4,2,4,5,4,5,5,1,3,4,4,4,3,2,2,4,5,2,1,2,8,8,2,0,0,0,8,8,1,3,1,5,4,15,6,5,4,3,5,5,-0.898606528238283,0.126881677796713,-0.620842135148591
5,4,5,4,4,4,4,3,3,4,5,5,5,4,5,4,4,2,1,2,6,3,4,1,1,1,3,6,1,5,1,4,4,5,7,6,5,4,3,5,-0.140488137621743,0.790797136935368,0.566809247620162
5,5,5,5,4,3,4,2,2,2,4,3,4,2,3,4,3,2,1,2,2,1,3,1,1,1,8,7,2,3,1,3,4,2,5,7,6,4,2,3,-0.0132023596756852,0.273687862489331,-0.464243036429773
5,4,4,4,4,4,5,3,3,3,2,2,2,3,2,3,4,2,1,1,6,6,2,0,2,1,5,8,1,3,1,3,5,3,2,2,4,4,1,5,-0.301184460322696,0.633408519867434,-1.12714027358263
5,3,5,3,5,3,4,2,2,4,4,4,4,4,4,4,5,2,1,2,4,6,1,0,2,1,8,5,2,3,1,5,3,3,2,4,4,3,3,4,-0.342598237873162,0.285446568274311,0.0722670879072252
4,4,4,4,4,3,3,2,2,4,4,4,4,4,5,4,4,2,1,1,1,8,4,1,1,0,7,5,2,3,1,3,3,6,4,6,4,1,1,4,-0.297088611476105,0.28375086160652,0.188131128116269
5,4,4,4,3,3,4,2,3,2,3,3,4,4,3,3,3,3,1,1,5,2,3,1,2,1,5,7,2,3,1,3,4,3,4,5,5,4,3,4,-0.683823890133,0.62130547351084,-0.381540013295937
5,4,4,4,4,4,3,2,3,5,4,5,4,4,3,4,3,3,1,2,8,6,1,0,1,0,1,8,2,3,1,5,5,16,6,7,6,3,4,4,-0.297088611476105,0.789371155058611,0.0575965633980845
4,4,4,4,3,3,5,3,1,4,4,3,4,2,4,3,2,2,1,2,2,2,2,0,0,1,9,4,1,3,1,3,4,7,6,6,4,2,2,3,-0.540592025603101,0.120489830547011,-0.145991964820924
4,5,5,5,4,4,5,3,3,3,3,4,4,3,4,3,4,1,1,2,1,1,2,0,1,1,8,4,1,3,1,3,4,13,5,6,2,1,1,6,-0.018132364969469,0.291855319655361,-0.273611983751065
4,4,5,5,5,5,5,2,3,2,1,1,4,4,5,4,4,3,1,2,8,7,2,0,1,0,5,8,1,3,1,4,5,8,8,6,5,4,4,6,-0.041180761757672,0.461133591137649,-0.420923992066476
5,3,5,5,5,3,5,2,3,5,4,3,4,5,4,4,4,3,1,2,8,8,3,1,1,0,12,7,2,3,1,3,3,8,5,6,8,5,4,4,-0.342598237873162,-0.298719778814986,0.282590129971202
4,4,4,3,4,4,4,2,2,4,3,4,4,3,4,4,5,3,1,1,3,3,2,0,1,1,11,6,1,3,1,3,5,1,4,7,7,6,3,4,-0.297088611476105,-0.0365369968364204,-0.172418468051162
4,5,5,4,5,2,4,3,3,4,4,4,4,4,4,4,3,2,1,1,6,6,2,0,2,1,9,6,1,1,1,3,4,14,4,5,4,3,3,4,0.41816368219865,0.278500347082821,0.0722670879072252
5,5,5,5,5,4,4,3,3,5,4,4,4,5,5,5,5,2,1,2,5,6,4,1,1,1,8,8,2,3,1,5,5,5,6,7,6,4,4,5,0.637666740782074,0.273687862489331,0.398454170180246
5,4,4,4,4,4,2,2,2,2,4,2,4,4,3,4,4,3,1,1,5,1,3,1,2,1,5,8,2,3,1,5,5,2,5,6,4,2,3,4,-0.297088611476105,0.62130547351084,-0.245983983701624
5,5,5,5,5,3,5,3,3,4,4,4,4,4,4,4,5,1,1,1,6,6,1,0,0,1,12,5,2,3,1,3,3,9,5,5,5,5,5,4,0.41816368219865,-0.375607980676616,0.0722670879072252
4,3,4,5,5,4,5,3,3,4,4,3,3,4,4,4,5,2,1,2,2,2,4,1,1,1,5,6,1,3,1,5,5,11,4,5,6,4,7,4,-0.201110937816515,0.621101831891414,-0.170855002002355
4,4,5,5,5,4,4,3,2,4,2,4,5,4,5,5,4,2,1,1,8,8,1,0,2,0,7,8,2,3,1,3,3,16,8,7,8,1,5,5,0.310772166726024,0.295364147241302,0.160141158837223
5,4,5,4,4,3,3,2,2,3,4,4,4,5,3,4,3,3,1,1,8,3,2,0,0,0,9,8,1,3,1,5,3,11,8,7,3,1,2,4,-0.297088611476105,0.0357376862730776,-0.035660941637647
4,4,4,4,4,3,3,2,3,5,4,4,4,3,4,5,3,2,1,1,5,3,1,0,1,1,7,8,2,3,1,3,3,13,4,8,6,1,1,5,-0.116465254366549,0.30575840803601,0.0643310772430537
4,4,4,4,4,3,4,1,3,4,4,3,4,5,4,5,4,3,1,2,6,6,1,0,1,1,9,7,2,3,1,4,4,7,5,6,4,4,4,3,-0.279758382542412,0.109350976717088,0.1813966142713
5,5,5,5,5,3,3,3,3,2,2,2,5,4,5,2,3,3,2,1,5,5,2,0,1,1,12,8,2,1,1,4,5,11,7,6,5,3,4,4,0.120138497018443,-0.289792057377972,-0.0422458725625833
4,5,4,5,5,4,4,2,3,5,4,1,4,3,5,5,5,3,1,2,3,8,4,1,1,0,9,5,2,3,1,4,4,13,6,4,8,2,5,4,0.436069280573343,0.0923458879826674,0.180195117452097
4,4,4,4,3,3,3,2,2,4,4,4,4,4,4,5,3,2,1,1,1,1,3,1,2,1,7,5,2,1,1,3,3,16,5,4,3,3,1,5,-0.364464263153073,0.455952139878895,0.0722670879072252
2,3,4,3,3,3,3,1,2,3,3,3,4,4,3,3,2,3,1,1,3,8,5,1,2,0,9,7,2,3,1,4,3,14,8,5,5,1,5,5,-1.0656113713699,0.171980843562458,-0.280346497596034
3,3,5,4,5,4,5,2,3,4,2,3,4,4,5,5,5,2,1,2,6,6,1,0,1,1,10,5,2,3,1,5,5,15,3,5,5,4,2,3,-0.178312632206072,-0.00146511699557332,-0.0829809310723573
4,4,4,4,4,5,5,2,2,2,4,4,3,3,3,4,5,2,1,1,6,6,1,0,0,1,7,2,2,3,1,5,5,8,2,4,8,8,6,4,-0.297088611476105,0.224438205339364,-0.598235599975279
5,5,5,5,5,4,4,3,3,4,5,1,5,5,5,5,4,2,1,2,8,6,3,1,0,0,10,8,2,3,1,5,5,7,5,6,6,3,2,5,0.637666740782074,-0.0963486789900967,0.675938773984236
5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,2,1,2,8,8,2,0,2,0,12,6,2,3,1,3,3,13,8,6,5,4,5,5,0.637666740782074,-0.289874096542315,0.777132289684139
4,3,4,3,3,4,4,3,3,4,4,4,4,2,2,4,5,3,1,1,2,1,3,1,1,1,4,4,2,3,1,3,4,4,6,6,5,4,3,4,-0.663223632108227,0.624878688453045,-0.377720045239011
4,4,5,4,3,3,4,3,3,3,4,4,4,3,3,4,4,2,1,1,1,1,3,1,1,1,5,6,1,3,1,3,5,14,5,5,3,3,3,4,-0.391208831407869,0.621101831891414,-0.253919994365796
4,5,5,4,3,4,5,3,3,3,4,4,5,4,5,3,4,1,1,1,1,1,3,1,1,1,4,1,2,3,1,3,3,4,5,7,7,1,1,3,-0.259375740265664,0.624878688453045,0.330059702325946
4,4,4,4,3,3,3,2,2,3,3,3,5,2,4,4,3,2,1,2,1,1,2,0,2,1,3,7,1,3,1,3,5,3,5,6,5,2,1,5,-0.538935226006102,0.803479651970833,-0.13961942020556
5,5,5,5,4,3,5,2,2,4,4,4,5,5,4,5,4,3,1,1,2,1,2,0,1,1,5,6,2,3,1,3,4,6,7,5,4,1,4,5,0.165419658719498,0.472701504546702,0.424518704180879
4,4,4,5,4,4,5,3,3,4,3,3,4,3,3,4,5,2,1,1,3,3,1,0,2,1,3,5,1,3,1,3,3,16,5,5,8,3,1,5,-0.140488137621743,0.803479651970833,-0.288282508260206
4,4,5,4,4,5,4,3,3,2,2,3,4,3,4,3,4,3,1,1,8,4,2,0,0,0,14,7,1,3,1,4,5,3,5,5,5,3,4,5,-0.301184460322696,-0.685279984173218,-0.510361529045281
4,4,4,4,4,4,4,3,2,4,4,4,4,4,5,4,3,2,1,1,8,5,2,0,0,0,14,7,2,3,1,4,5,2,4,6,4,4,4,5,-0.140488137621743,-0.843756252641169,0.188131128116269
4,4,4,4,4,3,3,2,2,5,5,5,5,5,5,5,3,1,1,1,3,3,3,1,1,1,11,5,2,3,1,4,4,15,3,3,3,3,3,4,-0.116465254366549,-0.0608042369693879,0.777132289684139
5,4,5,4,5,5,4,3,2,5,5,5,5,5,5,5,3,2,1,1,5,8,3,1,1,0,11,6,2,1,1,4,4,14,6,6,5,1,1,5,0.310772166726024,-0.146539156215324,0.777132289684139
5,5,5,5,5,4,5,3,3,4,3,3,4,4,4,4,5,3,1,2,1,2,3,1,1,1,5,6,2,3,1,4,4,3,7,7,8,5,6,4,0.41816368219865,0.540853588521075,-0.0632889416870878
5,5,5,5,5,4,4,2,2,2,3,3,4,3,3,3,3,2,1,1,1,1,3,1,1,1,4,5,2,3,1,5,4,2,4,4,4,4,2,3,0.0750328960275498,0.624878688453045,-0.490669539660012
5,5,5,5,5,4,4,3,3,2,4,4,4,4,4,4,4,2,1,2,2,2,3,1,1,1,2,8,2,1,1,4,5,7,7,7,8,3,1,5,0.41816368219865,0.817639045847212,-0.130119943492581
4,4,4,4,4,3,4,2,2,5,4,5,5,5,5,5,3,2,1,2,2,1,3,1,2,1,5,8,2,3,1,4,4,2,6,8,4,1,3,4,-0.116465254366549,0.62130547351084,0.641576260089826
5,5,5,5,3,4,5,2,1,4,4,4,5,5,5,5,3,2,1,2,8,8,2,0,2,0,2,7,1,3,1,4,5,4,5,7,3,2,3,5,-0.0883517171562233,0.802087083702979,0.540382744389923
4,3,5,3,4,4,3,2,3,5,4,4,4,4,4,5,2,3,1,1,3,3,4,1,1,1,2,8,2,3,1,4,3,3,4,6,8,1,1,5,-0.416048847780856,0.817639045847212,0.173460603607128
5,5,5,5,4,3,3,2,2,4,4,4,4,4,4,4,3,3,1,1,5,5,5,1,1,1,5,8,2,3,1,3,4,2,7,7,6,1,1,5,-0.0132023596756852,0.540853588521075,0.0722670879072252
5,5,5,5,5,3,5,3,3,4,3,3,4,3,4,4,4,3,1,2,3,3,3,1,1,1,3,5,2,3,1,4,4,13,5,5,5,3,5,3,0.41816368219865,0.713011932485375,-0.172418468051162
5,4,4,4,5,4,4,3,3,4,3,4,4,3,5,4,3,2,1,2,4,8,1,0,1,0,9,8,2,3,1,5,4,7,5,6,8,3,1,4,0.120118371760654,0.0225048686687753,-0.0565544278421187
4,3,4,3,4,3,2,2,3,2,4,3,4,4,4,4,3,3,2,1,8,6,2,0,1,0,9,6,2,3,1,3,3,13,4,4,7,4,1,4,-0.582996163355402,0.0225048686687753,-0.130119943492581
4,4,4,4,4,5,3,2,2,2,4,3,3,4,4,3,5,2,1,1,3,8,2,0,1,0,10,7,2,3,1,4,3,16,7,7,7,3,1,4,-0.452292440038533,-0.0881677625314974,-0.373242033402161
4,4,4,4,4,3,4,2,2,3,4,3,4,2,3,4,4,3,1,2,2,2,5,1,1,1,4,5,2,3,1,4,4,8,4,6,4,3,2,2,-0.297088611476105,0.624878688453045,-0.36304952072987
4,4,4,4,4,3,3,2,2,4,4,2,4,3,3,3,3,2,1,1,3,3,2,0,0,1,4,5,2,3,1,3,3,3,4,5,5,3,4,3,-0.452292440038533,0.475831007419166,-0.152726478665893
5,5,5,5,4,4,2,3,3,4,5,4,5,5,5,5,5,2,1,2,6,8,2,0,1,0,9,8,1,3,1,5,3,13,8,5,5,2,3,6,0.334847517274045,0.11328879508483,0.675938773984236
5,5,5,5,5,5,5,3,3,5,3,3,5,4,4,5,5,2,1,2,3,6,1,0,1,1,11,8,2,3,1,5,5,8,6,4,5,4,4,5,0.637666740782074,-0.134696052042707,0.281026663922395
5,5,5,5,5,4,4,3,3,4,5,5,5,4,4,4,4,3,1,1,3,6,2,0,2,1,7,8,1,3,1,5,5,7,8,7,3,1,1,4,0.41816368219865,0.471028032298748,0.450945207411118
5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,5,1,1,1,2,5,4,1,0,1,7,5,2,3,1,5,5,7,3,3,3,3,3,4,0.237024930228086,0.293971499390473,-0.632598113869689
5,5,5,5,5,3,5,3,3,4,4,4,4,4,3,5,4,2,1,2,2,5,4,1,1,1,9,7,2,3,1,5,5,13,5,5,5,1,5,4,0.637666740782074,0.179447991521837,-0.0435969523018184
5,5,5,5,5,4,5,3,3,2,5,2,5,5,5,5,4,2,1,1,3,3,3,1,0,1,2,6,1,3,1,3,4,4,5,6,3,3,4,4,0.637666740782074,0.811495916001901,0.47355174258443
5,4,5,4,5,4,4,3,3,4,4,3,4,2,4,5,4,3,1,2,8,3,5,1,1,0,12,6,2,3,1,4,4,16,5,8,8,5,8,4,0.310772166726024,-0.298719778814986,-0.145991964820924
5,4,5,5,3,3,3,3,3,5,4,4,4,4,4,5,2,1,1,1,2,3,3,1,2,1,9,5,2,3,1,4,3,10,8,6,3,4,1,5,-0.214778948807454,0.260155048097103,0.173460603607128
5,5,5,5,4,4,4,3,3,5,4,4,4,3,5,5,4,3,1,2,8,1,3,1,0,0,11,8,2,3,1,5,5,11,7,6,4,3,3,5,0.334847517274045,-0.228002214744947,0.180195117452097
5,4,4,4,4,3,3,2,3,4,4,3,4,5,4,5,4,2,1,2,3,3,2,0,1,1,5,5,1,3,1,3,3,15,4,7,6,2,6,5,-0.116465254366549,0.554350420722706,0.1813966142713
5,5,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,2,1,1,2,2,3,1,2,1,2,2,2,1,1,3,3,4,3,2,5,2,2,5,0.41816368219865,0.899966430778293,0.0722670879072252
5,5,5,5,3,4,4,1,3,4,4,2,3,3,4,4,5,3,1,2,5,8,5,1,2,0,4,8,2,3,1,3,5,15,5,7,8,1,8,4,-0.403551330482473,0.606356989999443,-0.279984528366429
4,4,5,4,5,4,5,3,3,4,4,3,4,4,4,3,4,2,1,2,8,6,2,0,1,0,10,8,1,3,1,5,5,8,5,5,5,4,4,5,-0.0462244575642779,0.00696913614257455,0.0722670879072252
5,4,5,4,4,4,4,2,3,2,4,3,4,3,3,4,4,2,1,1,2,4,4,1,1,1,3,8,2,2,1,5,5,7,2,5,3,1,3,3,-0.297088611476105,0.713011932485375,-0.355113510065699
5,5,5,5,4,3,3,3,3,2,4,3,4,3,4,4,5,2,1,1,5,5,3,1,1,1,4,5,1,3,1,3,3,8,3,5,8,5,2,4,0.145675190540327,0.703514460734922,-0.239249469856655
4,4,4,4,4,3,3,3,2,4,4,4,4,4,4,4,3,3,1,2,6,5,5,1,2,1,13,7,2,3,1,5,5,13,5,6,4,3,1,5,-0.140488137621743,-0.282487310750744,0.0722670879072252
4,4,4,4,4,3,3,2,2,4,4,4,4,4,4,4,3,2,1,1,6,6,2,0,2,1,1,7,1,2,1,3,3,1,4,4,4,4,4,4,-0.297088611476105,1.09401606942601,0.0722670879072252
